ACER2	progenitor
ACR	progenitor, spermatid
ADAM17	progenitor
AGT	progenitor
AIMP1	progenitor
AKAP17A	progenitor
ALG1	progenitor
ALG2	progenitor
ALG3	progenitor
ALG6	progenitor
ALG8	progenitor
ALG9	progenitor
ALG10	progenitor
ALG10B	progenitor
ALG11	progenitor
ALG12	progenitor
ALG13	progenitor
ALG14	progenitor
AMBP	progenitor
APBA1	progenitor
APBA2	progenitor
APBA3	progenitor
APBB1	progenitor
APBB2	progenitor
APBB3	progenitor
APH1A	progenitor
APH1B	progenitor
APLP1	progenitor
APPBP2	progenitor
ASCL2	progenitor
ATP5MC2	progenitor
BACE1	progenitor
BACE2	progenitor
BCDIN3D	progenitor
BOC	progenitor
C1GALT1	progenitor
C4A	progenitor
C4B	progenitor
C4B_2	progenitor
C8B	progenitor
CALCA	progenitor
CALHM1	progenitor
CASP1	progenitor
CASP3	progenitor
CASP4	progenitor
CASP7	progenitor
CBLN1	progenitor, purkinje cells
CD164	progenitor
CDON	progenitor
CEBPE	progenitor
CEP120	progenitor
CES5A	progenitor
CHGA	progenitor
CHGB	progenitor
CILP	progenitor
CKAP2L	progenitor
CLCA1	progenitor
CLEC11A	progenitor
CLSTN1	progenitor
CNMD	progenitor
CPOX	progenitor
CRLF2	progenitor
CSTA	progenitor
CTPS2	progenitor
CTRB1	progenitor
CTSF	progenitor
CXCL2	progenitor
DALRD3	progenitor
DHH	progenitor
DHPS	progenitor
DMBT1	progenitor
DNAJC21	progenitor
DOK2	progenitor
DPAGT1	progenitor
DROSHA	progenitor
DUOXA1	progenitor
DUT	progenitor
ECE1	progenitor
EFTUD2	progenitor
ELAC2	progenitor
ELOVL3	progenitor
ERAP1	progenitor
F3	progenitor
F10	progenitor
FLG	progenitor
FNDC5	progenitor
FST	progenitor, theca interna cell of ovarian follicle secreting estrogen
FURIN	progenitor
FUT1	progenitor
FUT2	progenitor
FUT9	progenitor
GALE	progenitor
GATM	progenitor
GGCX	progenitor
GGT1	progenitor
GGTLC3	progenitor
GNE	progenitor
GPNMB	progenitor
GSAP	progenitor
GSTA3	progenitor
HCRT	progenitor
HNRNPL	progenitor
HOMER3	progenitor
HOXB4	progenitor
IDI2	progenitor
IGF1R	progenitor
IGFL1	progenitor
IMPA1	progenitor
INS	progenitor
INSL4	progenitor
INSM1	progenitor
ITM2B	progenitor
KAT2A	progenitor
KIF1B	progenitor
KLK6	progenitor
KLK14	progenitor
LBX1	progenitor
LHX5	progenitor
LPCAT4	progenitor
LPGAT1	progenitor
LPIN3	progenitor
LRP1	progenitor
MALAT1	progenitor
MAML1	progenitor
MAML3	progenitor
MAMLD1	progenitor
MAP1A	progenitor
MAP1B	progenitor
MBTPS1	progenitor
MIR1-1	progenitor
MIR1-2	progenitor
MIR7-1	progenitor
MIR7-2	progenitor
MIR7-3	progenitor
MIR9-1	progenitor
MIR9-2	progenitor
MIR9-3	progenitor
MIR10A	progenitor
MIR10B	progenitor
MIR15A	progenitor
MIR15B	progenitor
MIR16-1	progenitor
MIR16-2	progenitor
MIR17	progenitor
MIR18A	progenitor
MIR18B	progenitor
MIR19A	progenitor
MIR19B1	progenitor
MIR19B2	progenitor
MIR20A	progenitor
MIR20B	progenitor
MIR21	progenitor
MIR22	progenitor
MIR23A	progenitor
MIR23B	progenitor
MIR23C	progenitor
MIR24-1	progenitor
MIR24-2	progenitor
MIR25	progenitor
MIR26A1	progenitor
MIR26A2	progenitor
MIR26B	progenitor
MIR27B	progenitor
MIR28	progenitor
MIR29A	progenitor
MIR29B1	progenitor
MIR29B2	progenitor
MIR29C	progenitor
MIR30A	progenitor
MIR30B	progenitor
MIR30C1	progenitor
MIR30C2	progenitor
MIR30D	progenitor
MIR30E	progenitor
MIR31	progenitor
MIR32	progenitor
MIR33A	progenitor
MIR33B	progenitor
MIR34A	progenitor
MIR34B	progenitor
MIR34C	progenitor
MIR92A1	progenitor
MIR92A2	progenitor
MIR92B	progenitor
MIR93	progenitor
MIR95	progenitor
MIR96	progenitor
MIR98	progenitor
MIR99A	progenitor
MIR99B	progenitor
MIR100	progenitor
MIR101-1	progenitor
MIR101-2	progenitor
MIR103A1	progenitor
MIR103A2	progenitor
MIR103B1	progenitor
MIR103B2	progenitor
MIR105-1	progenitor
MIR105-2	progenitor
MIR106A	progenitor
MIR106B	progenitor
MIR107	progenitor
MIR122	progenitor
MIR124-1	progenitor
MIR124-2	progenitor
MIR124-3	progenitor
MIR125A	progenitor
MIR125B1	progenitor
MIR125B2	progenitor
MIR126	progenitor
MIR127	progenitor
MIR128-1	progenitor
MIR128-2	progenitor
MIR129-1	progenitor
MIR129-2	progenitor
MIR130A	progenitor
MIR130B	progenitor
MIR132	progenitor
MIR133A1	progenitor
MIR133A2	progenitor
MIR133B	progenitor
MIR134	progenitor
MIR135A1	progenitor
MIR135A2	progenitor
MIR135B	progenitor
MIR136	progenitor
MIR137	progenitor
MIR138-1	progenitor
MIR138-2	progenitor
MIR139	progenitor
MIR140	progenitor
MIR141	progenitor
MIR142	progenitor
MIR143	progenitor
MIR144	progenitor
MIR145	progenitor
MIR146A	progenitor
MIR146B	progenitor
MIR147A	progenitor
MIR147B	progenitor
MIR148A	progenitor
MIR148B	progenitor
MIR149	progenitor
MIR150	progenitor
MIR151A	progenitor
MIR151B	progenitor
MIR152	progenitor
MIR153-1	progenitor
MIR153-2	progenitor
MIR154	progenitor
MIR155	progenitor
MIR181A1	progenitor
MIR181A2	progenitor
MIR181B1	progenitor
MIR181B2	progenitor
MIR181C	progenitor
MIR181D	progenitor
MIR182	progenitor
MIR183	progenitor
MIR185	progenitor
MIR186	progenitor
MIR187	progenitor
MIR188	progenitor
MIR190A	progenitor
MIR190B	progenitor
MIR191	progenitor
MIR192	progenitor
MIR193A	progenitor
MIR193B	progenitor
MIR194-1	progenitor
MIR194-2	progenitor
MIR195	progenitor
MIR196A1	progenitor
MIR196A2	progenitor
MIR196B	progenitor
MIR197	progenitor
MIR198	progenitor
MIR199A1	progenitor
MIR199A2	progenitor
MIR199B	progenitor
MIR200A	progenitor
MIR200B	progenitor
MIR200C	progenitor
MIR202	progenitor
MIR203A	progenitor
MIR203B	progenitor
MIR204	progenitor
MIR205	progenitor
MIR206	progenitor
MIR208A	progenitor
MIR208B	progenitor
MIR210	progenitor
MIR211	progenitor
MIR212	progenitor
MIR214	progenitor
MIR215	progenitor
MIR216A	progenitor
MIR216B	progenitor
MIR217	progenitor
MIR218-1	progenitor
MIR218-2	progenitor
MIR219A1	progenitor
MIR219A2	progenitor
MIR219B	progenitor
MIR221	progenitor
MIR222	progenitor
MIR223	progenitor
MIR224	progenitor
MIR296	progenitor
MIR297	progenitor
MIR298	progenitor
MIR299	progenitor
MIR300	progenitor
MIR301A	progenitor
MIR301B	progenitor
MIR302A	progenitor
MIR302B	progenitor
MIR302C	progenitor
MIR302D	progenitor
MIR302E	progenitor
MIR302F	progenitor
MIR320A	progenitor
MIR320B1	progenitor
MIR320B2	progenitor
MIR320C1	progenitor
MIR320C2	progenitor
MIR320D1	progenitor
MIR320D2	progenitor
MIR320E	progenitor
MIR323A	progenitor
MIR323B	progenitor
MIR324	progenitor
MIR325	progenitor
MIR326	progenitor
MIR328	progenitor
MIR329-1	progenitor
MIR329-2	progenitor
MIR330	progenitor
MIR331	progenitor
MIR335	progenitor
MIR337	progenitor
MIR338	progenitor
MIR339	progenitor
MIR340	progenitor
MIR342	progenitor
MIR345	progenitor
MIR346	progenitor
MIR361	progenitor
MIR362	progenitor
MIR363	progenitor
MIR365A	progenitor
MIR365B	progenitor
MIR367	progenitor
MIR369	progenitor
MIR370	progenitor
MIR371A	progenitor
MIR371B	progenitor
MIR372	progenitor
MIR373	progenitor
MIR374A	progenitor
MIR374B	progenitor
MIR374C	progenitor
MIR375	progenitor
MIR376A1	progenitor
MIR376A2	progenitor
MIR376B	progenitor
MIR376C	progenitor
MIR377	progenitor
MIR378A	progenitor
MIR378B	progenitor
MIR378C	progenitor
MIR378D1	progenitor
MIR378D2	progenitor
MIR378E	progenitor
MIR378F	progenitor
MIR378G	progenitor
MIR378H	progenitor
MIR378I	progenitor
MIR378J	progenitor
MIR379	progenitor
MIR380	progenitor
MIR381	progenitor
MIR382	progenitor
MIR383	progenitor
MIR384	progenitor
MIR409	progenitor
MIR410	progenitor
MIR411	progenitor
MIR412	progenitor
MIR421	progenitor
MIR422A	progenitor
MIR423	progenitor
MIR424	progenitor
MIR425	progenitor
MIR429	progenitor
MIR431	progenitor
MIR432	progenitor
MIR433	progenitor
MIR448	progenitor
MIR449A	progenitor
MIR449B	progenitor
MIR449C	progenitor
MIR450A1	progenitor
MIR450A2	progenitor
MIR450B	progenitor
MIR451A	progenitor
MIR451B	progenitor
MIR452	progenitor
MIR454	progenitor
MIR455	progenitor
MIR466	progenitor
MIR483	progenitor
MIR484	progenitor
MIR485	progenitor
MIR486-1	progenitor
MIR486-2	progenitor
MIR487A	progenitor
MIR487B	progenitor
MIR488	progenitor
MIR489	progenitor
MIR490	progenitor
MIR491	progenitor
MIR492	progenitor
MIR493	progenitor
MIR494	progenitor
MIR495	progenitor
MIR496	progenitor
MIR497	progenitor
MIR498	progenitor
MIR499A	progenitor
MIR499B	progenitor
MIR500A	progenitor
MIR500B	progenitor
MIR501	progenitor
MIR502	progenitor
MIR503	progenitor
MIR504	progenitor
MIR505	progenitor
MIR506	progenitor
MIR507	progenitor
MIR508	progenitor
MIR509-1	progenitor
MIR509-2	progenitor
MIR509-3	progenitor
MIR510	progenitor
MIR511	progenitor
MIR512-1	progenitor
MIR512-2	progenitor
MIR513A1	progenitor
MIR513A2	progenitor
MIR513B	progenitor
MIR513C	progenitor
MIR514A1	progenitor
MIR514A2	progenitor
MIR514A3	progenitor
MIR514B	progenitor
MIR515-1	progenitor
MIR515-2	progenitor
MIR516A1	progenitor
MIR516A2	progenitor
MIR516B1	progenitor
MIR516B2	progenitor
MIR517A	progenitor
MIR517B	progenitor
MIR517C	progenitor
MIR518A1	progenitor
MIR518A2	progenitor
MIR518B	progenitor
MIR518C	progenitor
MIR518D	progenitor
MIR518E	progenitor
MIR518F	progenitor
MIR519A1	progenitor
MIR519A2	progenitor
MIR519B	progenitor
MIR519C	progenitor
MIR519D	progenitor
MIR519E	progenitor
MIR520A	progenitor
MIR520B	progenitor
MIR520C	progenitor
MIR520D	progenitor
MIR520E	progenitor
MIR520F	progenitor
MIR520G	progenitor
MIR520H	progenitor
MIR521-1	progenitor
MIR521-2	progenitor
MIR522	progenitor
MIR523	progenitor
MIR524	progenitor
MIR525	progenitor
MIR526A1	progenitor
MIR526A2	progenitor
MIR526B	progenitor
MIR527	progenitor
MIR532	progenitor
MIR539	progenitor
MIR541	progenitor
MIR542	progenitor
MIR543	progenitor
MIR544A	progenitor
MIR544B	progenitor
MIR545	progenitor
MIR548A1	progenitor
MIR548A2	progenitor
MIR548A3	progenitor
MIR548AA1	progenitor
MIR548AA2	progenitor
MIR548AB	progenitor
MIR548AC	progenitor
MIR548AD	progenitor
MIR548AE1	progenitor
MIR548AE2	progenitor
MIR548AG1	progenitor
MIR548AG2	progenitor
MIR548AH	progenitor
MIR548AI	progenitor
MIR548AJ1	progenitor
MIR548AJ2	progenitor
MIR548AK	progenitor
MIR548AL	progenitor
MIR548AM	progenitor
MIR548AN	progenitor
MIR548AO	progenitor
MIR548AP	progenitor
MIR548AQ	progenitor
MIR548AR	progenitor
MIR548AS	progenitor
MIR548AT	progenitor
MIR548AU	progenitor
MIR548AV	progenitor
MIR548AW	progenitor
MIR548AX	progenitor
MIR548AY	progenitor
MIR548AZ	progenitor
MIR548B	progenitor
MIR548BA	progenitor
MIR548BB	progenitor
MIR548C	progenitor
MIR548D1	progenitor
MIR548D2	progenitor
MIR548E	progenitor
MIR548F1	progenitor
MIR548F2	progenitor
MIR548F3	progenitor
MIR548F4	progenitor
MIR548F5	progenitor
MIR548G	progenitor
MIR548H1	progenitor
MIR548H2	progenitor
MIR548H3	progenitor
MIR548H4	progenitor
MIR548H5	progenitor
MIR548I1	progenitor
MIR548I2	progenitor
MIR548I3	progenitor
MIR548I4	progenitor
MIR548J	progenitor
MIR548K	progenitor
MIR548L	progenitor
MIR548M	progenitor
MIR548N	progenitor
MIR548O	progenitor
MIR548O2	progenitor
MIR548P	progenitor
MIR548Q	progenitor
MIR548S	progenitor
MIR548T	progenitor
MIR548U	progenitor
MIR548V	progenitor
MIR548W	progenitor
MIR548X	progenitor
MIR548X2	progenitor
MIR548Y	progenitor
MIR548Z	progenitor
MIR549A	progenitor
MIR550A1	progenitor
MIR550A2	progenitor
MIR550A3	progenitor
MIR550B1	progenitor
MIR550B2	progenitor
MIR551A	progenitor
MIR551B	progenitor
MIR552	progenitor
MIR553	progenitor
MIR554	progenitor
MIR555	progenitor
MIR556	progenitor
MIR557	progenitor
MIR558	progenitor
MIR559	progenitor
MIR561	progenitor
MIR562	progenitor
MIR563	progenitor
MIR564	progenitor
MIR567	progenitor
MIR568	progenitor
MIR569	progenitor
MIR570	progenitor
MIR571	progenitor
MIR572	progenitor
MIR573	progenitor
MIR574	progenitor
MIR575	progenitor
MIR576	progenitor
MIR577	progenitor
MIR578	progenitor
MIR579	progenitor
MIR580	progenitor
MIR581	progenitor
MIR582	progenitor
MIR583	progenitor
MIR584	progenitor
MIR585	progenitor
MIR586	progenitor
MIR587	progenitor
MIR588	progenitor
MIR589	progenitor
MIR590	progenitor
MIR591	progenitor
MIR592	progenitor
MIR593	progenitor
MIR595	progenitor
MIR596	progenitor
MIR597	progenitor
MIR598	progenitor
MIR599	progenitor
MIR600	progenitor
MIR601	progenitor
MIR602	progenitor
MIR603	progenitor
MIR604	progenitor
MIR605	progenitor
MIR606	progenitor
MIR607	progenitor
MIR608	progenitor
MIR609	progenitor
MIR610	progenitor
MIR611	progenitor
MIR612	progenitor
MIR613	progenitor
MIR614	progenitor
MIR615	progenitor
MIR616	progenitor
MIR617	progenitor
MIR618	progenitor
MIR619	progenitor
MIR620	progenitor
MIR621	progenitor
MIR622	progenitor
MIR623	progenitor
MIR624	progenitor
MIR625	progenitor
MIR626	progenitor
MIR627	progenitor
MIR628	progenitor
MIR629	progenitor
MIR630	progenitor
MIR631	progenitor
MIR632	progenitor
MIR633	progenitor
MIR634	progenitor
MIR635	progenitor
MIR636	progenitor
MIR637	progenitor
MIR638	progenitor
MIR639	progenitor
MIR640	progenitor
MIR641	progenitor
MIR642A	progenitor
MIR642B	progenitor
MIR643	progenitor
MIR644A	progenitor
MIR645	progenitor
MIR646	progenitor
MIR647	progenitor
MIR648	progenitor
MIR649	progenitor
MIR650	progenitor
MIR651	progenitor
MIR652	progenitor
MIR653	progenitor
MIR654	progenitor
MIR655	progenitor
MIR656	progenitor
MIR657	progenitor
MIR658	progenitor
MIR659	progenitor
MIR660	progenitor
MIR661	progenitor
MIR662	progenitor
MIR663A	progenitor
MIR663B	progenitor
MIR664A	progenitor
MIR664B	progenitor
MIR665	progenitor
MIR668	progenitor
MIR670	progenitor
MIR671	progenitor
MIR675	progenitor
MIR676	progenitor
MIR708	progenitor
MIR711	progenitor
MIR718	progenitor
MIR744	progenitor
MIR758	progenitor
MIR759	progenitor
MIR760	progenitor
MIR761	progenitor
MIR762	progenitor
MIR764	progenitor
MIR765	progenitor
MIR766	progenitor
MIR767	progenitor
MIR769	progenitor
MIR770	progenitor
MIR802	progenitor
MIR873	progenitor
MIR874	progenitor
MIR875	progenitor
MIR876	progenitor
MIR877	progenitor
MIR885	progenitor
MIR887	progenitor
MIR888	progenitor
MIR889	progenitor
MIR890	progenitor
MIR891A	progenitor
MIR891B	progenitor
MIR892A	progenitor
MIR892B	progenitor
MIR892C	progenitor
MIR920	progenitor
MIR921	progenitor
MIR922	progenitor
MIR924	progenitor
MIR933	progenitor
MIR934	progenitor
MIR935	progenitor
MIR936	progenitor
MIR937	progenitor
MIR938	progenitor
MIR939	progenitor
MIR940	progenitor
MIR941-1	progenitor
MIR941-2	progenitor
MIR941-3	progenitor
MIR941-4	progenitor
MIR941-5	progenitor
MIR942	progenitor
MIR943	progenitor
MIR944	progenitor
MIR1178	progenitor
MIR1179	progenitor
MIR1180	progenitor
MIR1181	progenitor
MIR1182	progenitor
MIR1183	progenitor
MIR1184-1	progenitor
MIR1184-2	progenitor
MIR1184-3	progenitor
MIR1185-1	progenitor
MIR1185-2	progenitor
MIR1193	progenitor
MIR1197	progenitor
MIR1199	progenitor
MIR1200	progenitor
MIR1202	progenitor
MIR1203	progenitor
MIR1204	progenitor
MIR1205	progenitor
MIR1206	progenitor
MIR1207	progenitor
MIR1208	progenitor
MIR1224	progenitor
MIR1225	progenitor
MIR1226	progenitor
MIR1227	progenitor
MIR1228	progenitor
MIR1229	progenitor
MIR1231	progenitor
MIR1233-1	progenitor
MIR1233-2	progenitor
MIR1234	progenitor
MIR1236	progenitor
MIR1237	progenitor
MIR1238	progenitor
MIR1243	progenitor
MIR1244-1	progenitor
MIR1244-2	progenitor
MIR1244-3	progenitor
MIR1244-4	progenitor
MIR1245A	progenitor
MIR1245B	progenitor
MIR1246	progenitor
MIR1247	progenitor
MIR1248	progenitor
MIR1249	progenitor
MIR1250	progenitor
MIR1251	progenitor
MIR1252	progenitor
MIR1253	progenitor
MIR1255A	progenitor
MIR1255B1	progenitor
MIR1255B2	progenitor
MIR1256	progenitor
MIR1257	progenitor
MIR1258	progenitor
MIR1260A	progenitor
MIR1260B	progenitor
MIR1261	progenitor
MIR1262	progenitor
MIR1263	progenitor
MIR1264	progenitor
MIR1265	progenitor
MIR1266	progenitor
MIR1267	progenitor
MIR1268A	progenitor
MIR1268B	progenitor
MIR1269A	progenitor
MIR1269B	progenitor
MIR1270	progenitor
MIR1271	progenitor
MIR1272	progenitor
MIR1273C	progenitor
MIR1273H	progenitor
MIR1275	progenitor
MIR1276	progenitor
MIR1277	progenitor
MIR1278	progenitor
MIR1279	progenitor
MIR1281	progenitor
MIR1282	progenitor
MIR1283-1	progenitor
MIR1283-2	progenitor
MIR1284	progenitor
MIR1285-1	progenitor
MIR1285-2	progenitor
MIR1286	progenitor
MIR1287	progenitor
MIR1288	progenitor
MIR1289-1	progenitor
MIR1289-2	progenitor
MIR1290	progenitor
MIR1291	progenitor
MIR1292	progenitor
MIR1293	progenitor
MIR1294	progenitor
MIR1295A	progenitor
MIR1295B	progenitor
MIR1296	progenitor
MIR1297	progenitor
MIR1298	progenitor
MIR1299	progenitor
MIR1301	progenitor
MIR1302-1	progenitor
MIR1302-2	progenitor
MIR1302-3	progenitor
MIR1302-4	progenitor
MIR1302-5	progenitor
MIR1302-6	progenitor
MIR1302-7	progenitor
MIR1302-8	progenitor
MIR1302-9	progenitor
MIR1302-10	progenitor
MIR1302-11	progenitor
MIR1303	progenitor
MIR1304	progenitor
MIR1305	progenitor
MIR1306	progenitor
MIR1307	progenitor
MIR1321	progenitor
MIR1322	progenitor
MIR1323	progenitor
MIR1324	progenitor
MIR1343	progenitor
MIR1468	progenitor
MIR1469	progenitor
MIR1470	progenitor
MIR1471	progenitor
MIR1537	progenitor
MIR1538	progenitor
MIR1539	progenitor
MIR1587	progenitor
MIR1825	progenitor
MIR1827	progenitor
MIR1908	progenitor
MIR1909	progenitor
MIR1910	progenitor
MIR1911	progenitor
MIR1912	progenitor
MIR1913	progenitor
MIR1914	progenitor
MIR1915	progenitor
MIR1972-1	progenitor
MIR1972-2	progenitor
MIR1973	progenitor
MIR1976	progenitor
MIR2052	progenitor
MIR2053	progenitor
MIR2054	progenitor
MIR2110	progenitor
MIR2113	progenitor
MIR2114	progenitor
MIR2115	progenitor
MIR2116	progenitor
MIR2117	progenitor
MIR2276	progenitor
MIR2277	progenitor
MIR2278	progenitor
MIR2355	progenitor
MIR2392	progenitor
MIR2467	progenitor
MIR2681	progenitor
MIR2682	progenitor
MIR2909	progenitor
MIR3064	progenitor
MIR3065	progenitor
MIR3074	progenitor
MIR3115	progenitor
MIR3116-1	progenitor
MIR3116-2	progenitor
MIR3117	progenitor
MIR3118-1	progenitor
MIR3118-2	progenitor
MIR3118-3	progenitor
MIR3118-4	progenitor
MIR3119-1	progenitor
MIR3119-2	progenitor
MIR3120	progenitor
MIR3121	progenitor
MIR3122	progenitor
MIR3123	progenitor
MIR3124	progenitor
MIR3125	progenitor
MIR3126	progenitor
MIR3127	progenitor
MIR3128	progenitor
MIR3129	progenitor
MIR3130-1	progenitor
MIR3130-2	progenitor
MIR3131	progenitor
MIR3132	progenitor
MIR3133	progenitor
MIR3134	progenitor
MIR3135A	progenitor
MIR3135B	progenitor
MIR3136	progenitor
MIR3137	progenitor
MIR3138	progenitor
MIR3139	progenitor
MIR3140	progenitor
MIR3141	progenitor
MIR3142	progenitor
MIR3143	progenitor
MIR3144	progenitor
MIR3145	progenitor
MIR3146	progenitor
MIR3147	progenitor
MIR3148	progenitor
MIR3149	progenitor
MIR3150A	progenitor
MIR3150B	progenitor
MIR3151	progenitor
MIR3152	progenitor
MIR3153	progenitor
MIR3154	progenitor
MIR3155A	progenitor
MIR3155B	progenitor
MIR3156-1	progenitor
MIR3156-2	progenitor
MIR3156-3	progenitor
MIR3157	progenitor
MIR3158-1	progenitor
MIR3158-2	progenitor
MIR3159	progenitor
MIR3160-1	progenitor
MIR3160-2	progenitor
MIR3161	progenitor
MIR3162	progenitor
MIR3163	progenitor
MIR3164	progenitor
MIR3165	progenitor
MIR3166	progenitor
MIR3167	progenitor
MIR3168	progenitor
MIR3169	progenitor
MIR3170	progenitor
MIR3171	progenitor
MIR3173	progenitor
MIR3174	progenitor
MIR3175	progenitor
MIR3176	progenitor
MIR3177	progenitor
MIR3178	progenitor
MIR3179-1	progenitor
MIR3179-2	progenitor
MIR3179-3	progenitor
MIR3179-4	progenitor
MIR3180-1	progenitor
MIR3180-2	progenitor
MIR3180-3	progenitor
MIR3180-4	progenitor
MIR3180-5	progenitor
MIR3181	progenitor
MIR3182	progenitor
MIR3183	progenitor
MIR3184	progenitor
MIR3185	progenitor
MIR3186	progenitor
MIR3187	progenitor
MIR3188	progenitor
MIR3189	progenitor
MIR3190	progenitor
MIR3191	progenitor
MIR3192	progenitor
MIR3193	progenitor
MIR3194	progenitor
MIR3195	progenitor
MIR3196	progenitor
MIR3197	progenitor
MIR3198-1	progenitor
MIR3198-2	progenitor
MIR3199-1	progenitor
MIR3199-2	progenitor
MIR3200	progenitor
MIR3201	progenitor
MIR3202-1	progenitor
MIR3202-2	progenitor
MIR3529	progenitor
MIR3591	progenitor
MIR3605	progenitor
MIR3606	progenitor
MIR3609	progenitor
MIR3610	progenitor
MIR3611	progenitor
MIR3612	progenitor
MIR3613	progenitor
MIR3614	progenitor
MIR3615	progenitor
MIR3616	progenitor
MIR3617	progenitor
MIR3618	progenitor
MIR3619	progenitor
MIR3620	progenitor
MIR3621	progenitor
MIR3622A	progenitor
MIR3622B	progenitor
MIR3646	progenitor
MIR3648-1	progenitor
MIR3648-2	progenitor
MIR3649	progenitor
MIR3650	progenitor
MIR3651	progenitor
MIR3652	progenitor
MIR3654	progenitor
MIR3655	progenitor
MIR3657	progenitor
MIR3658	progenitor
MIR3659	progenitor
MIR3660	progenitor
MIR3661	progenitor
MIR3662	progenitor
MIR3663	progenitor
MIR3664	progenitor
MIR3665	progenitor
MIR3666	progenitor
MIR3667	progenitor
MIR3668	progenitor
MIR3670-1	progenitor
MIR3670-2	progenitor
MIR3670-3	progenitor
MIR3670-4	progenitor
MIR3671	progenitor
MIR3672	progenitor
MIR3674	progenitor
MIR3675	progenitor
MIR3677	progenitor
MIR3678	progenitor
MIR3679	progenitor
MIR3680-1	progenitor
MIR3680-2	progenitor
MIR3681	progenitor
MIR3682	progenitor
MIR3683	progenitor
MIR3684	progenitor
MIR3685	progenitor
MIR3686	progenitor
MIR3688-1	progenitor
MIR3688-2	progenitor
MIR3689A	progenitor
MIR3689B	progenitor
MIR3689C	progenitor
MIR3689D1	progenitor
MIR3689D2	progenitor
MIR3689E	progenitor
MIR3689F	progenitor
MIR3690	progenitor
MIR3691	progenitor
MIR3692	progenitor
MIR3713	progenitor
MIR3714	progenitor
MIR3907	progenitor
MIR3908	progenitor
MIR3909	progenitor
MIR3910-1	progenitor
MIR3910-2	progenitor
MIR3911	progenitor
MIR3912	progenitor
MIR3913-1	progenitor
MIR3913-2	progenitor
MIR3914-1	progenitor
MIR3914-2	progenitor
MIR3915	progenitor
MIR3916	progenitor
MIR3917	progenitor
MIR3918	progenitor
MIR3919	progenitor
MIR3920	progenitor
MIR3921	progenitor
MIR3922	progenitor
MIR3923	progenitor
MIR3924	progenitor
MIR3925	progenitor
MIR3926-1	progenitor
MIR3926-2	progenitor
MIR3927	progenitor
MIR3928	progenitor
MIR3929	progenitor
MIR3934	progenitor
MIR3935	progenitor
MIR3936	progenitor
MIR3937	progenitor
MIR3938	progenitor
MIR3939	progenitor
MIR3940	progenitor
MIR3941	progenitor
MIR3942	progenitor
MIR3943	progenitor
MIR3944	progenitor
MIR3945	progenitor
MIR3960	progenitor
MIR3972	progenitor
MIR3973	progenitor
MIR3974	progenitor
MIR3975	progenitor
MIR3976	progenitor
MIR3977	progenitor
MIR3978	progenitor
MIR4251	progenitor
MIR4252	progenitor
MIR4253	progenitor
MIR4254	progenitor
MIR4255	progenitor
MIR4256	progenitor
MIR4257	progenitor
MIR4258	progenitor
MIR4259	progenitor
MIR4260	progenitor
MIR4261	progenitor
MIR4262	progenitor
MIR4263	progenitor
MIR4264	progenitor
MIR4265	progenitor
MIR4266	progenitor
MIR4267	progenitor
MIR4268	progenitor
MIR4269	progenitor
MIR4270	progenitor
MIR4271	progenitor
MIR4272	progenitor
MIR4273	progenitor
MIR4274	progenitor
MIR4275	progenitor
MIR4276	progenitor
MIR4277	progenitor
MIR4278	progenitor
MIR4279	progenitor
MIR4280	progenitor
MIR4281	progenitor
MIR4282	progenitor
MIR4283-1	progenitor
MIR4283-2	progenitor
MIR4284	progenitor
MIR4285	progenitor
MIR4286	progenitor
MIR4287	progenitor
MIR4288	progenitor
MIR4289	progenitor
MIR4290	progenitor
MIR4291	progenitor
MIR4292	progenitor
MIR4293	progenitor
MIR4294	progenitor
MIR4295	progenitor
MIR4296	progenitor
MIR4297	progenitor
MIR4298	progenitor
MIR4299	progenitor
MIR4300	progenitor
MIR4301	progenitor
MIR4302	progenitor
MIR4303	progenitor
MIR4304	progenitor
MIR4305	progenitor
MIR4306	progenitor
MIR4307	progenitor
MIR4308	progenitor
MIR4309	progenitor
MIR4310	progenitor
MIR4311	progenitor
MIR4312	progenitor
MIR4313	progenitor
MIR4314	progenitor
MIR4315-1	progenitor
MIR4315-2	progenitor
MIR4316	progenitor
MIR4317	progenitor
MIR4318	progenitor
MIR4319	progenitor
MIR4320	progenitor
MIR4321	progenitor
MIR4322	progenitor
MIR4323	progenitor
MIR4324	progenitor
MIR4325	progenitor
MIR4326	progenitor
MIR4327	progenitor
MIR4328	progenitor
MIR4329	progenitor
MIR4330	progenitor
MIR4418	progenitor
MIR4420	progenitor
MIR4421	progenitor
MIR4422	progenitor
MIR4423	progenitor
MIR4424	progenitor
MIR4425	progenitor
MIR4426	progenitor
MIR4427	progenitor
MIR4428	progenitor
MIR4429	progenitor
MIR4430	progenitor
MIR4431	progenitor
MIR4432	progenitor
MIR4433A	progenitor
MIR4433B	progenitor
MIR4434	progenitor
MIR4435-1	progenitor
MIR4435-2	progenitor
MIR4436A	progenitor
MIR4436B1	progenitor
MIR4436B2	progenitor
MIR4437	progenitor
MIR4438	progenitor
MIR4439	progenitor
MIR4440	progenitor
MIR4441	progenitor
MIR4442	progenitor
MIR4443	progenitor
MIR4444-1	progenitor
MIR4444-2	progenitor
MIR4445	progenitor
MIR4446	progenitor
MIR4447	progenitor
MIR4448	progenitor
